Date,Open,High,Low,Close,PivotType,Fractal
2019.05.14 11:00,1.12323,1.12419,1.1229,1.12379,BL,No
2019.05.14 12:00,1.12379,1.12436,1.12364,1.12418,BR,No
2019.05.14 13:00,1.12418,1.12429,1.1233899999999999,1.12363,None,No
2019.05.14 14:00,1.12363,1.12371,1.12249,1.12289,BL,No
2019.05.14 15:00,1.1228799999999999,1.12381,1.1228200000000002,1.12304,BR,No
2019.05.14 16:00,1.12304,1.12324,1.12035,1.12137,BL,No
2019.05.14 17:00,1.12137,1.12194,1.12075,1.1211,None,No
2019.05.14 18:00,1.1211,1.12142,1.12042,1.12111,None,No
2019.05.14 19:00,1.12111,1.12132,1.12036,1.12066,BL,No
2019.05.14 20:00,1.12065,1.12144,1.12061,1.12093,BR,No
2019.05.14 21:00,1.12093,1.1213799999999998,1.12073,1.12111,None,No
2019.05.14 22:00,1.1211,1.12164,1.1206,1.12061,BR,No
2019.05.14 23:00,1.12061,1.12094,1.12061,1.12071,None,No
2019.05.15 00:00,1.12071,1.1208200000000001,1.12008,1.12028,BL,No
2019.05.15 01:00,1.12029,1.12096,1.12028,1.12069,BR,No
2019.05.15 02:00,1.12069,1.1208200000000001,1.12065,1.12066,None,No
2019.05.15 03:00,1.12066,1.12071,1.12026,1.12028,None,No
2019.05.15 04:00,1.12028,1.12036,1.12004,1.12032,BL,No
2019.05.15 05:00,1.12032,1.12077,1.1202299999999998,1.12066,BR,No
2019.05.15 06:00,1.1206,1.12066,1.12027,1.12066,None,No
2019.05.15 07:00,1.12066,1.12084,1.12053,1.12081,None,No
2019.05.15 08:00,1.12081,1.12093,1.12048,1.1209200000000001,BL,No
2019.05.15 09:00,1.1209200000000001,1.12133,1.1208200000000001,1.12114,BR,No
2019.05.15 10:00,1.12113,1.12116,1.1204100000000001,1.12068,None,No
2019.05.15 11:00,1.12067,1.12133,1.1197700000000002,1.12127,BL,No
2019.05.15 12:00,1.12127,1.12165,1.12109,1.1213600000000001,BR,No
2019.05.15 13:00,1.1213600000000001,1.1213899999999999,1.11988,1.11994,None,No
2019.05.15 14:00,1.11994,1.12042,1.11944,1.11953,None,No
2019.05.15 15:00,1.11953,1.1195899999999999,1.11776,1.11805,BL,No
2019.05.15 16:00,1.1181299999999998,1.11921,1.1178299999999999,1.1183299999999998,None,No
2019.05.15 17:00,1.11832,1.1191,1.1178700000000001,1.1185399999999999,None,No
2019.05.15 18:00,1.1185399999999999,1.12242,1.11819,1.12077,BR,Yes
2019.05.15 19:00,1.12077,1.1209,1.11991,1.1207,None,No
2019.05.15 20:00,1.1207,1.12109,1.1201299999999998,1.1206,BR,No
2019.05.15 21:00,1.1206,1.12079,1.12027,1.12071,None,No
2019.05.15 22:00,1.12069,1.12071,1.12016,1.1203,None,No
2019.05.15 23:00,1.1203,1.12034,1.11968,1.12022,BL,No
2019.05.16 00:00,1.1202299999999998,1.12034,1.11992,1.12,None,No
2019.05.16 01:00,1.1201299999999998,1.12065,1.12,1.1204399999999999,None,No
2019.05.16 02:00,1.1204399999999999,1.1209,1.12028,1.12057,BR,No
2019.05.16 03:00,1.12063,1.12084,1.12035,1.12066,None,No
2019.05.16 04:00,1.12066,1.12085,1.1204399999999999,1.1206200000000002,None,No
2019.05.16 05:00,1.1206200000000002,1.12095,1.12014,1.12079,BR,No
2019.05.16 06:00,1.12079,1.12093,1.1205399999999999,1.12076,None,No
2019.05.16 07:00,1.12077,1.1208799999999999,1.12066,1.12083,None,No
2019.05.16 08:00,1.12084,1.12095,1.12077,1.12095,None,No
2019.05.16 09:00,1.12094,1.12101,1.1207,1.1209,None,No
2019.05.16 10:00,1.1209,1.12105,1.12042,1.12068,None,No
2019.05.16 11:00,1.12067,1.12119,1.12036,1.12083,BL,No
2019.05.16 12:00,1.12084,1.1220700000000001,1.12059,1.12201,None,No
2019.05.16 13:00,1.12201,1.12236,1.12075,1.12111,BR,No
2019.05.16 14:00,1.12111,1.1211799999999998,1.12048,1.1205399999999999,None,No
2019.05.16 15:00,1.12055,1.1209200000000001,1.11972,1.1204,None,No
2019.05.16 16:00,1.1204,1.12061,1.11867,1.11873,None,No
2019.05.16 17:00,1.11874,1.11922,1.11827,1.11859,None,No
2019.05.16 18:00,1.11858,1.1187,1.11714,1.1177700000000002,BL,No
2019.05.16 19:00,1.11776,1.11801,1.11722,1.11774,None,No
2019.05.16 20:00,1.11773,1.11816,1.11752,1.11768,BR,No
2019.05.16 21:00,1.11768,1.11795,1.11744,1.1178700000000001,None,No
2019.05.16 22:00,1.1178700000000001,1.1179299999999999,1.11697,1.11699,None,No
2019.05.16 23:00,1.11699,1.11768,1.11658,1.11765,BL,Yes
2019.05.17 00:00,1.11764,1.11766,1.11717,1.11734,None,No
2019.05.17 01:00,1.11723,1.11816,1.11714,1.11724,BR,No
2019.05.17 02:00,1.11725,1.11755,1.11711,1.11735,BL,No
2019.05.17 03:00,1.11734,1.11747,1.1172,1.1172799999999998,None,No
2019.05.17 04:00,1.1172799999999998,1.1175700000000002,1.11701,1.11747,BL,No
2019.05.17 05:00,1.11747,1.11789,1.11743,1.11786,None,No
2019.05.17 06:00,1.11786,1.11789,1.11752,1.11772,None,No
2019.05.17 07:00,1.11773,1.11792,1.1175700000000002,1.1177,BR,No
2019.05.17 08:00,1.1177,1.11791,1.1175700000000002,1.11791,None,No
2019.05.17 09:00,1.11791,1.11796,1.1170200000000001,1.11729,BL,No
2019.05.17 10:00,1.1172799999999998,1.11826,1.11713,1.11802,None,No
2019.05.17 11:00,1.1180299999999999,1.11839,1.11743,1.11766,BR,Yes
2019.05.17 12:00,1.11766,1.1178299999999999,1.11683,1.11735,None,No
2019.05.17 13:00,1.11735,1.11763,1.1158,1.1163100000000001,BL,No
2019.05.17 14:00,1.1163,1.11719,1.11628,1.11671,None,No
2019.05.17 15:00,1.11671,1.11684,1.1158299999999999,1.11663,BL,No
2019.05.17 16:00,1.1166399999999999,1.11786,1.11658,1.1175899999999999,BR,No
2019.05.17 17:00,1.1176,1.1177,1.11713,1.1174600000000001,None,No
2019.05.17 18:00,1.1173899999999999,1.1174,1.1155,1.11594,BL,No
2019.05.17 19:00,1.11594,1.1166,1.11574,1.11645,None,No
2019.05.17 20:00,1.1164399999999999,1.1168799999999999,1.1163399999999999,1.1164,BR,No
2019.05.17 21:00,1.1164,1.1166399999999999,1.11606,1.11643,None,No
2019.05.17 22:00,1.11642,1.11643,1.1158700000000001,1.1158700000000001,None,No
2019.05.17 23:00,1.11588,1.1166399999999999,1.1158700000000001,1.1159999999999999,BR,No
2019.05.18 00:00,1.1159999999999999,1.1160700000000001,1.11548,1.11565,BL,No
2019.05.20 01:00,1.1159999999999999,1.1166200000000002,1.11596,1.11605,None,No
2019.05.20 02:00,1.11605,1.1166200000000002,1.11596,1.11625,None,No
2019.05.20 03:00,1.11625,1.11647,1.11618,1.1164399999999999,None,No
2019.05.20 04:00,1.1164399999999999,1.1165100000000001,1.11588,1.11636,BL,No
2019.05.20 05:00,1.11636,1.1167200000000002,1.11605,1.11618,BR,No
2019.05.20 06:00,1.11618,1.1162100000000001,1.1157,1.11584,None,No
2019.05.20 07:00,1.1158299999999999,1.11585,1.1152799999999998,1.11534,None,No
2019.05.20 08:00,1.11535,1.11552,1.1152600000000001,1.11535,None,No
2019.05.20 09:00,1.11535,1.11535,1.11503,1.1152600000000001,None,No
2019.05.20 10:00,1.1152600000000001,1.1155899999999999,1.11503,1.11543,None,No
2019.05.20 11:00,1.11544,1.1163,1.1153899999999999,1.11626,None,No
2019.05.20 12:00,1.11627,1.11659,1.11533,1.1154700000000002,BR,No
2019.05.20 13:00,1.1154600000000001,1.11648,1.1154,1.11574,None,No
2019.05.20 14:00,1.1157299999999999,1.1159700000000001,1.11527,1.11542,BL,Yes
2019.05.20 15:00,1.11541,1.11624,1.11529,1.1159700000000001,None,No
2019.05.20 16:00,1.1159700000000001,1.11669,1.1159700000000001,1.1163299999999998,None,No
2019.05.20 17:00,1.1163299999999998,1.11687,1.11561,1.1165399999999999,BR,No
2019.05.20 18:00,1.1165399999999999,1.11683,1.11625,1.1165,None,No
2019.05.20 19:00,1.11649,1.11744,1.11637,1.1169200000000001,BR,Yes
2019.05.20 20:00,1.1169200000000001,1.11697,1.1164,1.11677,None,No
2019.05.20 21:00,1.11677,1.117,1.1165200000000002,1.11667,BR,No
2019.05.20 22:00,1.11667,1.11689,1.11646,1.1167,BL,No
2019.05.20 23:00,1.1167,1.11679,1.11647,1.11647,None,No
2019.05.21 00:00,1.11647,1.1166200000000002,1.11638,1.1165,BL,No
2019.05.21 01:00,1.11649,1.11716,1.11642,1.1166399999999999,BR,No
2019.05.21 02:00,1.1166399999999999,1.1169200000000001,1.1166399999999999,1.11679,None,No
2019.05.21 03:00,1.11679,1.11719,1.11668,1.11669,BR,No
2019.05.21 04:00,1.11668,1.11675,1.11642,1.11645,None,No
2019.05.21 05:00,1.11645,1.1166200000000002,1.11625,1.1166200000000002,BL,No
2019.05.21 06:00,1.1166200000000002,1.11668,1.1163100000000001,1.1164100000000001,BR,No
2019.05.21 07:00,1.1164100000000001,1.1166200000000002,1.11625,1.1163,None,No
2019.05.21 08:00,1.1163,1.1163,1.11595,1.1159700000000001,None,No
2019.05.21 09:00,1.1159700000000001,1.1159700000000001,1.11515,1.11521,None,No
2019.05.21 10:00,1.11521,1.1154,1.11438,1.11487,BL,No
2019.05.21 11:00,1.11487,1.11575,1.1146200000000002,1.11551,BR,No
2019.05.21 12:00,1.11552,1.11556,1.11416,1.11467,BL,Yes
2019.05.21 13:00,1.11468,1.11581,1.11466,1.11503,BR,No
2019.05.21 14:00,1.11503,1.11554,1.11437,1.1145399999999999,BL,No
2019.05.21 15:00,1.1145399999999999,1.11481,1.11439,1.11458,None,No
2019.05.21 16:00,1.11458,1.11609,1.11458,1.11572,BR,No
2019.05.21 17:00,1.11572,1.1158299999999999,1.11487,1.11499,None,No
2019.05.21 18:00,1.11499,1.11876,1.1149,1.11795,BR,Yes
2019.05.21 19:00,1.11798,1.11837,1.1157,1.11579,None,No
2019.05.21 20:00,1.11578,1.11624,1.11574,1.1159700000000001,None,No
2019.05.21 21:00,1.1159700000000001,1.11624,1.11581,1.1159700000000001,None,No
2019.05.21 22:00,1.1159700000000001,1.11599,1.11537,1.1157299999999999,BL,No
2019.05.21 23:00,1.11571,1.11609,1.11568,1.11609,None,No
2019.05.22 00:00,1.11612,1.1165,1.11595,1.11598,BR,No
2019.05.22 01:00,1.11612,1.11646,1.1157,1.1162,BL,No
2019.05.22 02:00,1.1162,1.11645,1.1162,1.1163100000000001,None,No
2019.05.22 03:00,1.1163100000000001,1.11653,1.11628,1.1164,None,No
2019.05.22 04:00,1.1164,1.11656,1.11604,1.11604,BR,No
2019.05.22 05:00,1.11605,1.1165,1.11605,1.11643,None,No
2019.05.22 06:00,1.11643,1.11653,1.11592,1.1159999999999999,BR,No
2019.05.22 07:00,1.1159999999999999,1.11627,1.1159700000000001,1.11615,None,No
2019.05.22 08:00,1.11615,1.11615,1.1153,1.11551,None,No
2019.05.22 09:00,1.11551,1.11564,1.1152,1.1152,None,No
2019.05.22 10:00,1.1152,1.11579,1.11501,1.11527,BR,No
2019.05.22 11:00,1.1152799999999998,1.11554,1.11483,1.11519,BL,Yes
2019.05.22 12:00,1.11519,1.1163299999999998,1.1149799999999999,1.11591,None,No
2019.05.22 13:00,1.11591,1.11723,1.1157700000000002,1.11673,None,No
2019.05.22 14:00,1.1167200000000002,1.11733,1.11668,1.11686,BR,No
2019.05.22 15:00,1.11686,1.11699,1.1164,1.11661,BL,No
2019.05.22 16:00,1.11659,1.11799,1.11645,1.11667,BR,Yes
2019.05.22 17:00,1.11667,1.11686,1.1157299999999999,1.1162299999999998,None,No
2019.05.22 18:00,1.11622,1.11679,1.11522,1.11534,None,No
2019.05.22 19:00,1.11533,1.11601,1.11507,1.11562,BL,No
2019.05.22 20:00,1.11562,1.11594,1.1153,1.1156700000000002,None,No
2019.05.22 21:00,1.1156700000000002,1.11628,1.11543,1.11609,None,No
2019.05.22 22:00,1.1160700000000001,1.1163299999999998,1.11564,1.1159299999999999,BR,No
2019.05.22 23:00,1.11592,1.1159299999999999,1.1152600000000001,1.1153,None,No
2019.05.23 00:00,1.1153,1.11545,1.11491,1.11494,BL,No
2019.05.23 01:00,1.11499,1.11533,1.11495,1.11522,None,No
2019.05.23 02:00,1.11522,1.1156700000000002,1.1152,1.11561,BR,No
2019.05.23 03:00,1.11561,1.11566,1.11542,1.1155,None,No
2019.05.23 04:00,1.1155,1.1155,1.11514,1.11522,None,No
2019.05.23 05:00,1.11522,1.11534,1.1147799999999999,1.11516,None,No
2019.05.23 06:00,1.11515,1.1152600000000001,1.11476,1.11514,BL,No
2019.05.23 07:00,1.11514,1.11523,1.1148200000000001,1.11499,None,No
2019.05.23 08:00,1.11499,1.11499,1.1147799999999999,1.11487,None,No
2019.05.23 09:00,1.11487,1.115,1.11463,1.11493,None,No
2019.05.23 10:00,1.11493,1.1151799999999998,1.11388,1.11419,BR,No
2019.05.23 11:00,1.1142,1.11477,1.1132600000000001,1.11401,None,No
2019.05.23 12:00,1.114,1.1145399999999999,1.11299,1.1139299999999999,None,No
2019.05.23 13:00,1.1139299999999999,1.1139299999999999,1.11287,1.11344,BL,No
2019.05.23 14:00,1.11344,1.11375,1.1131799999999998,1.1135,None,No
2019.05.23 15:00,1.1135,1.11388,1.11319,1.1138299999999999,None,No
2019.05.23 16:00,1.1138299999999999,1.1143399999999999,1.11341,1.11352,BR,No
2019.05.23 17:00,1.11352,1.11366,1.11066,1.11325,BL,Yes
2019.05.23 18:00,1.11324,1.11564,1.11324,1.11484,None,No
2019.05.23 19:00,1.11484,1.11724,1.11473,1.11706,None,No
2019.05.23 20:00,1.11706,1.1183,1.1169,1.11818,None,No
2019.05.23 21:00,1.11818,1.11871,1.11755,1.11772,BR,Yes
2019.05.23 22:00,1.11771,1.1185,1.11763,1.11821,None,No
2019.05.23 23:00,1.11822,1.1183100000000001,1.11776,1.11776,None,No
2019.05.24 00:00,1.11775,1.11829,1.11773,1.1180700000000001,None,No
2019.05.24 01:00,1.11817,1.1184,1.1171200000000001,1.11825,BR,No
2019.05.24 02:00,1.11826,1.1183299999999998,1.11804,1.11818,None,No
2019.05.24 03:00,1.11819,1.1185,1.11818,1.11838,BR,No
2019.05.24 04:00,1.11837,1.11838,1.11769,1.11799,BL,No
2019.05.24 05:00,1.11799,1.1183,1.1177700000000002,1.11809,None,No
2019.05.24 06:00,1.11809,1.1183,1.11788,1.1181,None,No
2019.05.24 07:00,1.1181,1.11825,1.11794,1.11808,None,No
2019.05.24 08:00,1.11808,1.1182,1.1178700000000001,1.11806,BL,No
2019.05.24 09:00,1.11806,1.1184399999999999,1.11804,1.11826,None,No
2019.05.24 10:00,1.11827,1.1205200000000002,1.1181,1.11953,BR,No
2019.05.24 11:00,1.11954,1.12009,1.11832,1.11881,None,No
2019.05.24 12:00,1.11881,1.11931,1.11824,1.11842,None,No
2019.05.24 13:00,1.11842,1.1191,1.1177700000000002,1.1189799999999999,BL,No
2019.05.24 14:00,1.11897,1.1195,1.1185399999999999,1.11856,BR,No
2019.05.24 15:00,1.11856,1.1191799999999998,1.11816,1.11821,BL,No
2019.05.24 16:00,1.11822,1.12002,1.11822,1.11951,BR,No
2019.05.24 17:00,1.11951,1.11985,1.1187200000000002,1.1196,None,No
2019.05.24 18:00,1.1196,1.121,1.1192,1.12042,BR,No
2019.05.24 19:00,1.12042,1.1209200000000001,1.1195899999999999,1.11965,None,No
2019.05.24 20:00,1.11966,1.12056,1.11962,1.12047,None,No
2019.05.24 21:00,1.12049,1.1211799999999998,1.12047,1.12099,BR,No
2019.05.24 22:00,1.1209799999999999,1.1209799999999999,1.12055,1.12089,None,No
2019.05.24 23:00,1.12089,1.1209200000000001,1.1207,1.12083,None,No
2019.05.25 00:00,1.1208200000000001,1.12089,1.12042,1.1204399999999999,BL,No
2019.05.27 01:00,1.12094,1.12113,1.12084,1.12096,BR,No
2019.05.27 02:00,1.12096,1.121,1.12079,1.12094,None,No
2019.05.27 03:00,1.12094,1.12111,1.12065,1.12065,BR,No
2019.05.27 04:00,1.1206399999999999,1.12069,1.12029,1.12066,BL,No
2019.05.27 05:00,1.12067,1.1212,1.12066,1.12117,None,No
2019.05.27 06:00,1.12117,1.12137,1.12097,1.12104,None,No
2019.05.27 07:00,1.12104,1.1215,1.12101,1.1213600000000001,BR,No
2019.05.27 08:00,1.1213600000000001,1.1213799999999998,1.12061,1.1206200000000002,BL,No
2019.05.27 09:00,1.1206200000000002,1.12109,1.1206200000000002,1.12096,None,No
2019.05.27 10:00,1.12096,1.121,1.1201299999999998,1.12043,None,No
2019.05.27 11:00,1.12043,1.12043,1.1195,1.1196,None,No
2019.05.27 12:00,1.1196,1.11975,1.11914,1.11922,None,No
2019.05.27 13:00,1.11922,1.11979,1.1190799999999999,1.11935,BR,No
2019.05.27 14:00,1.11935,1.11947,1.11911,1.11917,None,No
2019.05.27 15:00,1.1191799999999998,1.11973,1.11907,1.11953,BL,No
2019.05.27 16:00,1.11953,1.1198,1.11947,1.11958,None,No
2019.05.27 17:00,1.1195899999999999,1.11992,1.11865,1.1191799999999998,BR,No
2019.05.27 18:00,1.1191799999999998,1.11933,1.11899,1.11915,None,No
2019.05.27 19:00,1.1191799999999998,1.1194899999999999,1.11905,1.11914,BR,No
2019.05.27 20:00,1.11914,1.11922,1.119,1.11907,None,No
2019.05.27 21:00,1.11906,1.11914,1.11896,1.119,None,No
2019.05.27 22:00,1.119,1.11905,1.1188,1.11895,BL,No
2019.05.27 23:00,1.11896,1.11923,1.11896,1.11914,None,No
2019.05.28 00:00,1.11914,1.11927,1.11899,1.1190799999999999,None,No
2019.05.28 01:00,1.11907,1.12009,1.11896,1.11931,BR,No
2019.05.28 02:00,1.11932,1.1194600000000001,1.1192600000000001,1.11927,None,No
2019.05.28 03:00,1.1193,1.11937,1.11914,1.11931,None,No
2019.05.28 04:00,1.11931,1.1195899999999999,1.11911,1.11919,BR,No
2019.05.28 05:00,1.11919,1.1193799999999998,1.11806,1.11837,None,No
2019.05.28 06:00,1.11836,1.1185200000000002,1.11791,1.1182,BL,No
2019.05.28 07:00,1.11819,1.11837,1.1179999999999999,1.11819,None,No
2019.05.28 08:00,1.11819,1.11826,1.11779,1.11817,BL,No
2019.05.28 09:00,1.11817,1.1186399999999999,1.11814,1.11855,None,No
2019.05.28 10:00,1.11855,1.11868,1.11764,1.11837,None,No
2019.05.28 11:00,1.11839,1.11869,1.11751,1.1186399999999999,BL,Yes
2019.05.28 12:00,1.1186200000000002,1.11942,1.11837,1.1192,None,No
2019.05.28 13:00,1.1192,1.11981,1.11893,1.11897,BR,No
2019.05.28 14:00,1.11897,1.11904,1.11814,1.11883,BL,No
2019.05.28 15:00,1.11883,1.11933,1.1186200000000002,1.11932,None,No
2019.05.28 16:00,1.11932,1.1193899999999999,1.1183299999999998,1.11886,BL,No
2019.05.28 17:00,1.11885,1.1194600000000001,1.1188200000000001,1.1191200000000001,BR,No
2019.05.28 18:00,1.11911,1.11945,1.1169,1.1173600000000001,BL,No
2019.05.28 19:00,1.1173600000000001,1.1181299999999998,1.11711,1.1176,None,No
2019.05.28 20:00,1.11763,1.11773,1.11616,1.11649,BL,No
2019.05.28 21:00,1.1165,1.1171,1.1163100000000001,1.11707,None,No
2019.05.28 22:00,1.11706,1.11717,1.11629,1.11643,BR,No
2019.05.28 23:00,1.11643,1.11665,1.11601,1.11647,None,No
2019.05.29 00:00,1.11646,1.11679,1.11586,1.11591,BR,No
2019.05.29 01:00,1.11594,1.1165399999999999,1.1159299999999999,1.1165100000000001,None,No
2019.05.29 02:00,1.1165200000000002,1.11653,1.1163,1.1165,None,No
2019.05.29 03:00,1.1165,1.11684,1.11638,1.1167799999999999,None,No
2019.05.29 04:00,1.1167799999999999,1.11721,1.11667,1.1169,BR,Yes
2019.05.29 05:00,1.1168799999999999,1.117,1.11643,1.11659,None,No
2019.05.29 06:00,1.11659,1.11661,1.11616,1.1164,BL,No
2019.05.29 07:00,1.1164,1.11659,1.1163399999999999,1.11648,None,No
2019.05.29 08:00,1.11648,1.11657,1.11616,1.1164100000000001,BL,No
2019.05.29 09:00,1.1164100000000001,1.11689,1.11624,1.1166,BR,No
2019.05.29 10:00,1.1166,1.11668,1.1154700000000002,1.11564,None,No
2019.05.29 11:00,1.11562,1.11601,1.11516,1.11532,BL,No
2019.05.29 12:00,1.11531,1.11589,1.1151799999999998,1.11542,None,No
2019.05.29 13:00,1.11544,1.11578,1.11494,1.1155700000000002,BL,No
2019.05.29 14:00,1.11558,1.11584,1.1153600000000001,1.11564,BR,No
2019.05.29 15:00,1.11564,1.11574,1.11471,1.1151,BL,No
2019.05.29 16:00,1.1151,1.11565,1.1148200000000001,1.1149200000000001,None,No
2019.05.29 17:00,1.11494,1.1149799999999999,1.114,1.11439,None,No
2019.05.29 18:00,1.11439,1.11531,1.11348,1.11418,BR,No
2019.05.29 19:00,1.11418,1.11424,1.1124,1.1134899999999999,BL,Yes
2019.05.29 20:00,1.1134899999999999,1.11391,1.1131799999999998,1.11334,None,No
2019.05.29 21:00,1.11334,1.11374,1.1126,1.11372,BL,No
2019.05.29 22:00,1.11372,1.11384,1.1132,1.11327,BR,No
2019.05.29 23:00,1.1132600000000001,1.11343,1.11286,1.11316,BL,No
2019.05.30 00:00,1.11316,1.11343,1.11296,1.1130200000000001,None,No
2019.05.30 01:00,1.11306,1.11376,1.11306,1.1134700000000002,BR,No
2019.05.30 02:00,1.1135,1.1137299999999999,1.1133600000000001,1.11368,None,No
2019.05.30 03:00,1.1137,1.1137299999999999,1.11351,1.11362,None,No
2019.05.30 04:00,1.11362,1.11425,1.11342,1.11392,BL,No
2019.05.30 05:00,1.11392,1.11429,1.1139,1.11392,BR,No
2019.05.30 06:00,1.11392,1.11396,1.1133899999999999,1.11382,BL,No
2019.05.30 07:00,1.11382,1.11386,1.11364,1.11378,None,No
2019.05.30 08:00,1.11378,1.11409,1.1136700000000002,1.1139700000000001,BR,No
2019.05.30 09:00,1.1139700000000001,1.1139700000000001,1.1133,1.1135700000000002,None,No
2019.05.30 10:00,1.1135700000000002,1.11365,1.11297,1.1134600000000001,None,No
2019.05.30 11:00,1.1134600000000001,1.11353,1.11239,1.11313,BL,No
2019.05.30 12:00,1.11316,1.11375,1.11306,1.1133600000000001,None,No
2019.05.30 13:00,1.1133600000000001,1.1143,1.11317,1.1142,BR,Yes
2019.05.30 14:00,1.1142,1.11428,1.11345,1.11363,None,No
2019.05.30 15:00,1.11363,1.11398,1.11341,1.11356,None,No
2019.05.30 16:00,1.11356,1.11411,1.11295,1.11309,BR,No
2019.05.30 17:00,1.11309,1.11327,1.1115700000000002,1.1123,BL,Yes
2019.05.30 18:00,1.1123100000000001,1.1128799999999999,1.1118700000000001,1.11256,None,No
2019.05.30 19:00,1.11256,1.11396,1.1124399999999999,1.1138700000000001,BR,No
2019.05.30 20:00,1.1138700000000001,1.1138700000000001,1.11323,1.11355,None,No
2019.05.30 21:00,1.11355,1.11396,1.11351,1.11369,BR,No
2019.05.30 22:00,1.1136700000000002,1.11374,1.1132600000000001,1.11342,BL,No
2019.05.30 23:00,1.11342,1.11356,1.11332,1.11343,None,No
2019.05.31 00:00,1.11344,1.1134600000000001,1.11279,1.11283,None,No
2019.05.31 01:00,1.11287,1.11311,1.1127799999999999,1.1129,BL,No
2019.05.31 02:00,1.1129,1.11329,1.11286,1.1132600000000001,None,No
2019.05.31 03:00,1.11327,1.11342,1.1129,1.1129200000000001,None,No
2019.05.31 04:00,1.1129200000000001,1.114,1.11287,1.1133899999999999,BR,No
2019.05.31 05:00,1.1134,1.11384,1.11331,1.11371,None,No
2019.05.31 06:00,1.1137,1.1137,1.11325,1.1134,None,No
2019.05.31 07:00,1.1134,1.1134899999999999,1.11301,1.11304,None,No
2019.05.31 08:00,1.11303,1.11305,1.11248,1.1127799999999999,BL,No
2019.05.31 09:00,1.11279,1.11322,1.11263,1.11289,None,No
2019.05.31 10:00,1.11289,1.11358,1.11284,1.11343,None,No
2019.05.31 11:00,1.11342,1.11479,1.1131799999999998,1.11424,None,No
2019.05.31 12:00,1.11424,1.11542,1.11424,1.11477,None,No
2019.05.31 13:00,1.11476,1.11561,1.11467,1.11497,BR,No
2019.05.31 14:00,1.11497,1.11543,1.11458,1.11458,None,No
2019.05.31 15:00,1.11458,1.11497,1.1140299999999999,1.1143100000000001,BL,No
2019.05.31 16:00,1.11428,1.1164399999999999,1.11428,1.11558,BR,No
2019.05.31 17:00,1.1155700000000002,1.11605,1.11519,1.1158299999999999,None,No
2019.05.31 18:00,1.1158299999999999,1.11795,1.11414,1.11415,BR,No
2019.05.31 19:00,1.11416,1.11563,1.11364,1.11484,BL,No
2019.05.31 20:00,1.11485,1.1163299999999998,1.1147,1.11612,None,No
2019.05.31 21:00,1.11612,1.11687,1.11566,1.1166399999999999,None,No
2019.05.31 22:00,1.1166399999999999,1.1177700000000002,1.11653,1.11725,BR,No
2019.05.31 23:00,1.11723,1.11743,1.11673,1.11725,None,No
2019.06.01 00:00,1.1172600000000001,1.11727,1.1165200000000002,1.11676,None,No
2019.06.03 01:00,1.1164399999999999,1.11691,1.11596,1.11675,BL,No
2019.06.03 02:00,1.11675,1.11733,1.11675,1.11713,None,No
2019.06.03 03:00,1.11713,1.1173799999999998,1.11703,1.11733,None,No
2019.06.03 04:00,1.11733,1.11817,1.11723,1.11788,None,No
2019.06.03 05:00,1.11788,1.1186,1.11752,1.11843,None,No
2019.06.03 06:00,1.11843,1.11879,1.11821,1.11879,None,No
2019.06.03 07:00,1.1187799999999999,1.11896,1.11832,1.11842,BR,No
2019.06.03 08:00,1.11842,1.11857,1.1176,1.11765,None,No
2019.06.03 09:00,1.11764,1.11788,1.1173799999999998,1.11743,None,No
2019.06.03 10:00,1.11742,1.1176,1.11598,1.11635,BL,No
2019.06.03 11:00,1.11635,1.1174,1.11614,1.11724,None,No
2019.06.03 12:00,1.11725,1.1179700000000001,1.11658,1.11791,None,No
2019.06.03 13:00,1.11791,1.11829,1.11691,1.11727,None,No
2019.06.03 14:00,1.11727,1.1184399999999999,1.11727,1.11835,None,No
2019.06.03 15:00,1.11835,1.1189,1.1177700000000002,1.1180299999999999,None,No
2019.06.03 16:00,1.1180299999999999,1.1199700000000001,1.1180299999999999,1.11948,None,No
2019.06.03 17:00,1.11947,1.12047,1.11846,1.12011,None,No
2019.06.03 18:00,1.12022,1.12086,1.11958,1.12012,BR,No
2019.06.03 19:00,1.12011,1.12079,1.1198700000000001,1.1204100000000001,None,No
2019.06.03 20:00,1.12042,1.12174,1.1203100000000001,1.12151,None,No
2019.06.03 21:00,1.12151,1.12503,1.1214600000000001,1.1243100000000001,None,No
2019.06.03 22:00,1.12429,1.1259,1.1238299999999999,1.12585,None,No
2019.06.03 23:00,1.1258700000000001,1.12616,1.1245,1.12468,BR,Yes
2019.06.04 00:00,1.12468,1.12468,1.12399,1.12406,BL,No
2019.06.04 01:00,1.1240700000000001,1.1244299999999998,1.1240299999999999,1.12439,None,No
2019.06.04 02:00,1.1244,1.1246200000000002,1.1243299999999998,1.1245,None,No
2019.06.04 03:00,1.1245100000000001,1.12473,1.12437,1.1245399999999999,None,No
2019.06.04 04:00,1.1245399999999999,1.12548,1.1244399999999999,1.12497,BR,No
2019.06.04 05:00,1.12497,1.1250200000000001,1.12437,1.1247200000000002,BL,No
2019.06.04 06:00,1.1247200000000002,1.12535,1.1245100000000001,1.12527,BR,No
2019.06.04 07:00,1.1252799999999998,1.12534,1.1251200000000001,1.12529,None,No
2019.06.04 08:00,1.1253,1.12573,1.1245,1.12465,BR,No
